status	word_ref	qac_word_refs	qac_match_mode	masaq_segment_refs	alignment_group_id	surface_ar	masaq_joined_arabic	frozen_root_norm	frozen_root_raw	frozen_tsv_root_raw	root_correction_status	root_correction_rule_id	qac_root_norm	qac_root_ar	qac_ref	qac_surface_ar	qac_stem_ar	qac_lemma_ar	qac_pos	furuq_root_id	furuq_root_norm	furuq_source_root_norm	furuq_resolution
no_qac_root_at_word	10:31:29		no_surface_or_stem_match_in_ayah	10:31:29	10:31:29	سَيَقُولُونَ	فَسَيَقُولُونَ	ق و ل	ق و ل	ق و ل	unchanged									root_001272	ق و ل	ق و ل	source_root_norm
no_qac_root_at_word	10:31:35		no_surface_or_stem_match_in_ayah	10:31:35	10:31:35	تَتَّقُونَ	تَتَّقُونَ	و ق ي	و ق ي	و ق ي	unchanged									root_001677	و ق ي	و ق ي	source_root_norm
no_qac_root_at_word	10:32:11		no_surface_or_stem_match_in_ayah	10:32:11	10:32:11	ٱلضَّلَٰلُ	الضَّلَالُ	ض ل ل	ض ل ل	ض ل ل	unchanged									root_000913	ض ل ل	ض ل ل	source_root_norm
no_qac_root_at_word	10:33:11		no_surface_or_stem_match_in_ayah	10:33:11	10:33:11	يُؤْمِنُونَ	يُؤْمِنُونَ	ء م ن	أ م ن	أ م ن	unchanged									root_000054	ء م ن	أ م ن	root_norm_unique
no_qac_root_at_word	10:34:15		no_surface_or_stem_match_in_ayah	10:34:15	10:34:15	يُعِيدُهُ	يُعِيدُهُ	ع و د	ع و د	ع و د	unchanged									root_001058	ع و د	ع و د	source_root_norm
no_qac_root_at_word	10:34:18		no_surface_or_stem_match_in_ayah	10:34:18	10:34:18	تُؤْفَكُونَ	تُؤْفَكُونَ	ء ف ك	أ ف ك	أ ف ك	unchanged									root_000041	ء ف ك	أ ف ك	root_norm_unique
no_qac_root_at_word	10:34:9		no_surface_or_stem_match_in_ayah	10:34:9	10:34:9	يُعِيدُهُ	يُعِيدُهُ	ع و د	ع و د	ع و د	unchanged									root_001058	ع و د	ع و د	source_root_norm
no_qac_root_at_word	10:37:19		no_surface_or_stem_match_in_ayah	10:37:19	10:37:19	ٱلْكِتَٰبِ	الْكِتَابِ	ك ت ب	ك ت ب	ك ت ب	disputed									root_001283	ك ت ب	ك ت ب	source_root_norm
no_qac_root_at_word	10:37:25		no_surface_or_stem_match_in_ayah	10:37:25	10:37:25	ٱلْعَٰلَمِينَ	الْعَالَمِينَ	ع ل م	ع ل م	ع ل م	unchanged									root_001040	ع ل م	ع ل م	source_root_norm
no_qac_root_at_word	10:37:5		no_surface_or_stem_match_in_ayah	10:37:5	10:37:5	ٱلْقُرْءَانُ	الْقُرْآنُ	ق ر ء	ق ر ء	ق ر ء	unchanged									root_001210	ق ر ء	ق ر ء	source_root_norm
no_qac_root_at_word	10:38:11		no_surface_or_stem_match_in_ayah	10:38:11	10:38:11	ٱدْعُوا۟	وَادْعُوا	د ع و	د ع و	د ع و	unchanged									root_000478	د ع و	د ع و	source_root_norm
no_qac_root_at_word	10:38:2		no_surface_or_stem_match_in_ayah	10:38:2	10:38:2	يَقُولُونَ	يَقُولُونَ	ق و ل	ق و ل	ق و ل	unchanged									root_001272	ق و ل	ق و ل	source_root_norm
no_qac_root_at_word	10:38:3		no_surface_or_stem_match_in_ayah	10:38:3	10:38:3	ٱفْتَرَىٰهُ	افْتَرَاهُ	ف ر ي	ف ر ي	ف ر ي	unchanged									root_001150	ف ر ي	ف ر ي	source_root_norm
no_qac_root_at_word	10:39:11		no_surface_or_stem_match_in_ayah	10:39:11	10:39:11	يَأْتِهِمْ	يَأْتِهِمْ	ء ت ي	أ ت ي	أ ت ي	unchanged									root_000009	ء ت ي	أ ت ي	root_norm_unique
no_qac_root_at_word	10:39:6		no_surface_or_stem_match_in_ayah	10:39:6	10:39:6	يُحِيطُوا	يُحِيطُوا	ح و ط	ح و ط	ح و ط	unchanged									root_000372	ح و ط	ح و ط	source_root_norm
no_qac_root_at_word	10:3:6		no_surface_or_stem_match_in_ayah	10:3:6	10:3:6	ٱلسَّمَٰوَٰتِ	السَّمَاوَاتِ	س م و	س م و	س م و	disputed									root_000745	س م و	س م و	source_root_norm
no_qac_root_at_word	10:41:12		no_surface_or_stem_match_in_ayah	10:41:12	10:41:12	بَرِيئُونَ	بَرِيئُونَ	ب ر ء	ب ر أ	ب ر أ	unchanged									root_000099	ب ر ء	ب ر ء	source_root_norm
no_qac_root_at_word	10:42:4		no_surface_or_stem_match_in_ayah	10:42:4	10:42:4	يَسْتَمِعُونَ	يَسْتَمِعُونَ	س م ع	س م ع	س م ع	unchanged									root_000741	س م ع	س م ع	source_root_norm
no_qac_root_at_word	10:43:14		no_surface_or_stem_match_in_ayah	10:43:14	10:43:14	يُبْصِرُونَ	يُبْصِرُونَ	ب ص ر	ب ص ر	ب ص ر	unchanged									root_000121	ب ص ر	ب ص ر	source_root_norm
no_qac_root_at_word	10:45:11		no_surface_or_stem_match_in_ayah	10:45:11	10:45:11	يَتَعَارَفُونَ	يَتَعَارَفُونَ	ع ر ف	ع ر ف	ع ر ف	unchanged									root_001002	ع ر ف	ع ر ف	source_root_norm
no_qac_root_at_word	10:46:3		no_surface_or_stem_match_in_ayah	10:46:3	10:46:3	نُرِيَنَّكَ	نُرِيَنَّكَ	ر ء ي	ر أ ي	ر أ ي	unchanged									root_000531	ر ء ي	ر أ ي	root_norm_unique
no_qac_root_at_word	10:46:6		no_surface_or_stem_match_in_ayah	10:46:6	10:46:6	نَعِدُهُمْ	نَعِدُهُمْ	و ع د	و ع د	و ع د	unchanged									root_001662	و ع د	و ع د	source_root_norm
no_qac_root_at_word	10:48:2		no_surface_or_stem_match_in_ayah	10:48:2	10:48:2	يَقُولُونَ	وَيَقُولُونَ	ق و ل	ق و ل	ق و ل	unchanged									root_001272	ق و ل	ق و ل	source_root_norm
no_qac_root_at_word	10:49:23		no_surface_or_stem_match_in_ayah	10:49:23	10:49:23	يَسْتَأْخِرُونَ	يَسْتَأْخِرُونَ	ء خ ر	أ خ ر	أ خ ر	unchanged									root_000019	ء خ ر	أ خ ر	root_norm_unique
no_qac_root_at_word	10:49:27		no_surface_or_stem_match_in_ayah	10:49:27	10:49:27	يَسْتَقْدِمُونَ	يَسْتَقْدِمُونَ	ق د م	ق د م	ق د م	unchanged									root_001207	ق د م	ق د م	source_root_norm
no_qac_root_at_word	10:4:11		no_surface_or_stem_match_in_ayah	10:4:11	10:4:11	يُعِيدُهُۥ	يُعِيدُهُ	ع و د	ع و د	ع و د	unchanged									root_001058	ع و د	ع و د	source_root_norm
no_qac_root_at_word	10:4:15		no_surface_or_stem_match_in_ayah	10:4:15	10:4:15	ءَامَنُوا۟	آمَنُوا	ء م ن	أ م ن	أ م ن	unchanged									root_000054	ء م ن	أ م ن	root_norm_unique
no_qac_root_at_word	10:4:18		no_surface_or_stem_match_in_ayah	10:4:18	10:4:18	ٱلصَّٰلِحَٰتِ	الصَّالِحَاتِ	ص ل ح	ص ل ح	ص ل ح	unchanged									root_000876	ص ل ح	ص ل ح	source_root_norm
no_qac_root_at_word	10:50:2		no_surface_or_stem_match_in_ayah	10:50:2	10:50:2	أَرَأَيْتُمْ	أَرَأَيْتُمْ	ر ء ي	ر أ ي	ر أ ي	unchanged									root_000531	ر ء ي	ر أ ي	root_norm_unique
no_qac_root_at_word	10:50:4		no_surface_or_stem_match_in_ayah	10:50:4	10:50:4	أَتَىٰكُمْ	أَتَاكُمْ	ء ت ي	أ ت ي	أ ت ي	unchanged									root_000009	ء ت ي	أ ت ي	root_norm_unique
no_qac_root_at_word	10:50:6		no_surface_or_stem_match_in_ayah	10:50:6	10:50:6	بَيَاتَاً	بَيَاتَاً	ب ي ت	ب ي ت	ب ي ت	unchanged									root_000166	ب ي ت	ب ي ت	source_root_norm
no_qac_root_at_word	10:51:12		no_surface_or_stem_match_in_ayah	10:51:12	10:51:12	تَسْتَعْجِلُونَ	تَسْتَعْجِلُونَ	ع ج ل	ع ج ل	ع ج ل	unchanged									root_000987	ع ج ل	ع ج ل	source_root_norm
no_qac_root_at_word	10:51:5		no_surface_or_stem_match_in_ayah	10:51:5	10:51:5	ءَامَنتُم	آمَنْتُمْ	ء م ن	أ م ن	أ م ن	unchanged									root_000054	ء م ن	أ م ن	root_norm_unique
no_qac_root_at_word	10:51:7		no_surface_or_stem_match_in_ayah	10:51:7	10:51:7	ءَآلْـَٰٔنَ	آلْآنَ	ء و ن	أ و ن	أ و ن	unchanged									root_000068	ء و ن	أ و ن	root_norm_unique
no_qac_root_at_word	10:52:10		no_surface_or_stem_match_in_ayah	10:52:10	10:52:10	تُجْزَوْنَ	تُجْزَوْنَ	ج ز ز	ج ز ز	ج ز ز	unchanged									root_000242	ج ز ز	ج ز ز	source_root_norm
no_qac_root_at_word	10:53:2		no_surface_or_stem_match_in_ayah	10:53:2	10:53:2	يَسْتَنۢبِـُٔونَكَ	وَيَسْتَنْبِئُونَكَ	ن ب ء	ن ب أ	ن ب أ	disputed									root_001464	ن ب ء	ن ب أ	root_norm_unique
no_qac_root_at_word	10:53:3		no_surface_or_stem_match_in_ayah	10:53:3	10:53:3	أَحَقٌّ	أَحَقٌّ	ح ق ق	ح ق ق	ح ق ق	unchanged									root_000347	ح ق ق	ح ق ق	source_root_norm
no_qac_root_at_word	10:54:16		no_surface_or_stem_match_in_ayah	10:54:16	10:54:16	ٱلنَّدَامَةَ	النَّدَامَةَ	ن د م	ن د م	ن د م	unchanged									root_001485	ن د م	ن د م	source_root_norm
no_qac_root_at_word	10:54:17		no_surface_or_stem_match_in_ayah	10:54:17	10:54:17	لَمَّا	لَمَّا	ل م م	ل م م	ل م م	unchanged									root_001378	ل م م	ل م م	source_root_norm
no_qac_root_at_word	10:55:7		no_surface_or_stem_match_in_ayah	10:55:7	10:55:7	ٱلسَّمَٰوَٰتِ	السَّمَاوَاتِ	س م و	س م و	س م و	disputed									root_000745	س م و	س م و	source_root_norm
no_qac_root_at_word	10:58:7		no_surface_or_stem_match_in_ayah	10:58:7	10:58:7	رَحْمَتِهِۦ	وَبِرَحْمَتِهِ	ر ح م	ر ح م	ر ح م	unchanged									root_000552	ر ح م	ر ح م	source_root_norm
no_qac_root_at_word	10:59:14		no_surface_or_stem_match_in_ayah	10:59:14	10:59:14	حَلَالًا	وَحَلَالَاً	ح ل ل	ح ل ل	ح ل ل	unchanged									root_000351	ح ل ل	ح ل ل	source_root_norm
no_qac_root_at_word	10:59:2		no_surface_or_stem_match_in_ayah	10:59:2	10:59:2	أَرَأَيْتُمْ	أَرَأَيْتُمْ	ر ء ي	ر أ ي	ر أ ي	unchanged									root_000531	ر ء ي	ر أ ي	root_norm_unique
no_qac_root_at_word	10:59:22		no_surface_or_stem_match_in_ayah	10:59:22	10:59:22	تَفْتَرُونَ	تَفْتَرُونَ	ف ت ر	ف ت ر	ف ت ر	unchanged									root_001125	ف ت ر	ف ت ر	source_root_norm
no_qac_root_at_word	10:5:15		no_surface_or_stem_match_in_ayah	10:5:15	10:5:15	السِّنِينَ	السِّنِينَ	س ن ن	س ن ن	س ن ن	unchanged									root_000750	س ن ن	س ن ن	source_root_norm
no_qac_root_at_word	10:5:26		no_surface_or_stem_match_in_ayah	10:5:26	10:5:26	الْآيَاتِ	الْآيَاتِ	ء ي ي	أ ي ي	أ ي ي	disputed									root_000074	ء ي ي	أ ي ي	root_norm_unique
no_qac_root_at_word	10:60:10		no_surface_or_stem_match_in_ayah	10:60:10	10:60:10	ٱلْقِيَٰمَةِ	الْقِيَامَةِ	ق و م	ق و م	ق و م	unchanged									root_001273	ق و م	ق و م	source_root_norm
no_qac_root_at_word	10:60:14		no_surface_or_stem_match_in_ayah	10:60:14	10:60:14	ذُو	لَذُو	ذ و و	ذ و و	ذ و و	unchanged									root_000527	ذ و و	ذ و و	source_root_norm
no_qac_root_at_word	10:60:5		no_surface_or_stem_match_in_ayah	10:60:5	10:60:5	يَفْتَرُونَ	يَفْتَرُونَ	ف ت ر	ف ت ر	ف ت ر	unchanged									root_001125	ف ت ر	ف ت ر	source_root_norm
no_qac_root_at_word	10:61:18		no_surface_or_stem_match_in_ayah	10:61:18	10:61:18	كُنَّا	كُنَّا	ك و ن	ك و ن	ك و ن	unchanged									root_001332	ك و ن	ك و ن	source_root_norm
no_qac_root_at_word	10:61:22		no_surface_or_stem_match_in_ayah	10:61:22	10:61:22	تُفِيضُونَ	تُفِيضُونَ	ف ي ض	ف ي ض	ف ي ض	unchanged									root_001192	ف ي ض	ف ي ض	source_root_norm
no_qac_root_at_word	10:61:48		no_surface_or_stem_match_in_ayah	10:61:48	10:61:48	كِتَابٍ	كِتَابٍ	ك ت ب	ك ت ب	ك ت ب	disputed									root_001283	ك ت ب	ك ت ب	source_root_norm
no_qac_root_at_word	10:62:11		no_surface_or_stem_match_in_ayah	10:62:11	10:62:11	يَحْزَنُونَ	يَحْزَنُونَ	ح ز ن	ح ز ن	ح ز ن	unchanged									root_000317	ح ز ن	ح ز ن	source_root_norm
no_qac_root_at_word	10:63:2		no_surface_or_stem_match_in_ayah	10:63:2	10:63:2	ءَامَنُوا۟	آمَنُوا	ء م ن	أ م ن	أ م ن	unchanged									root_000054	ء م ن	أ م ن	root_norm_unique
no_qac_root_at_word	10:63:5		no_surface_or_stem_match_in_ayah	10:63:5	10:63:5	يَتَّقُونَ	يَتَّقُونَ	و ق ي	و ق ي	و ق ي	unchanged									root_001677	و ق ي	و ق ي	source_root_norm
no_qac_root_at_word	10:64:5		no_surface_or_stem_match_in_ayah	10:64:5	10:64:5	ٱلْحَيَوٰةِ	الْحَيَاةِ	ح ي ي	ح ي ي	ح ي ي	disputed									root_000383	ح ي ي	ح ي ي	source_root_norm
no_qac_root_at_word	10:65:3		no_surface_or_stem_match_in_ayah	10:65:3	10:65:3	يَحْزُنْكَ	يَحْزُنْكَ	ح ز ن	ح ز ن	ح ز ن	unchanged									root_000317	ح ز ن	ح ز ن	source_root_norm
no_qac_root_at_word	10:65:6		no_surface_or_stem_match_in_ayah	10:65:6	10:65:6	ٱلْعِزَّةَ	الْعِزَّةَ	ع ز ز	ع ز ز	ع ز ز	unchanged									root_001008	ع ز ز	ع ز ز	source_root_norm
no_qac_root_at_word	10:66:16		no_surface_or_stem_match_in_ayah	10:66:16	10:66:16	يَدْعُونَ	يَدْعُونَ	د ع ع	د ع ع	د ع ع	unchanged									root_000477	د ع ع	د ع ع	source_root_norm
no_qac_root_at_word	10:66:22		no_surface_or_stem_match_in_ayah	10:66:22	10:66:22	يَتَّبِعُونَ	يَتَّبِعُونَ	ت ب ع	ت ب ع	ت ب ع	unchanged									root_000175	ت ب ع	ت ب ع	source_root_norm
no_qac_root_at_word	10:66:29		no_surface_or_stem_match_in_ayah	10:66:29	10:66:29	يَخْرُصُونَ	يَخْرُصُونَ	خ ر ص	خ ر ص	خ ر ص	unchanged									root_000403	خ ر ص	خ ر ص	source_root_norm
no_qac_root_at_word	10:66:7		no_surface_or_stem_match_in_ayah	10:66:7	10:66:7	السَّمَاوَاتِ	السَّمَاوَاتِ	س م و	س م و	س م و	disputed									root_000745	س م و	س م و	source_root_norm
no_qac_root_at_word	10:67:16		no_surface_or_stem_match_in_ayah	10:67:16	10:67:16	آيَاتٍ	لَآيَاتٍ	ء ي ي	أ ي ي	أ ي ي	disputed									root_000074	ء ي ي	أ ي ي	root_norm_unique
no_qac_root_at_word	10:68:11		no_surface_or_stem_match_in_ayah	10:68:11	10:68:11	ٱلسَّمَٰوَٰتِ	السَّمَاوَاتِ	س م و	س م و	س م و	disputed									root_000745	س م و	س م و	source_root_norm
no_qac_root_at_word	10:68:22		no_surface_or_stem_match_in_ayah	10:68:22	10:68:22	أَتَقُولُونَ	أَتَقُولُونَ	ق و ل	ق و ل	ق و ل	unchanged									root_001272	ق و ل	ق و ل	source_root_norm
no_qac_root_at_word	10:68:5		no_surface_or_stem_match_in_ayah	10:68:5	10:68:5	سُبْحَٰنَهُۥ	سُبْحَانَهُ	س ب ح	س ب ح	س ب ح	unchanged									root_000666	س ب ح	س ب ح	source_root_norm
no_qac_root_at_word	10:69:4		no_surface_or_stem_match_in_ayah	10:69:4	10:69:4	يَفْتَرُونَ	يَفْتَرُونَ	ف ت ر	ف ت ر	ف ت ر	unchanged									root_001125	ف ت ر	ف ت ر	source_root_norm
no_qac_root_at_word	10:69:9		no_surface_or_stem_match_in_ayah	10:69:9	10:69:9	يُفْلِحُونَ	يُفْلِحُونَ	ف ل ح	ف ل ح	ف ل ح	unchanged									root_001175	ف ل ح	ف ل ح	source_root_norm
no_qac_root_at_word	10:6:12		no_surface_or_stem_match_in_ayah	10:6:12	10:6:12	ٱلسَّمَٰوَٰتِ	السَّمَاوَاتِ	س م و	س م و	س م و	disputed									root_000745	س م و	س م و	source_root_norm
no_qac_root_at_word	10:6:19		no_surface_or_stem_match_in_ayah	10:6:19	10:6:19	يَتَّقُونَ	يَتَّقُونَ	و ق ي	و ق ي	و ق ي	unchanged									root_001677	و ق ي	و ق ي	source_root_norm
no_qac_root_at_word	10:70:8		no_surface_or_stem_match_in_ayah	10:70:8	10:70:8	نُذِيقُهُمُ	نُذِيقُهُمُ	ذ و ق	ذ و ق	ذ و ق	unchanged									root_000526	ذ و ق	ذ و ق	source_root_norm
no_qac_root_at_word	10:71:20		no_surface_or_stem_match_in_ayah	10:71:20	10:71:20	آيَاتِ	بِآيَاتِ	ء ي ي	أ ي ي	أ ي ي	disputed									root_000074	ء ي ي	أ ي ي	root_norm_unique
no_qac_root_at_word	10:71:38		no_surface_or_stem_match_in_ayah	10:71:38	10:71:38	ٱقْضُوا	اقْضُوا	ق ض ي	ق ض ي	ق ض ي	unchanged									root_001237	ق ض ي	ق ض ي	source_root_norm
no_qac_root_at_word	10:71:42		no_surface_or_stem_match_in_ayah	10:71:42	10:71:42	تُنظِرُونِ	تُنْظِرُونِ	ن ظ ر	ن ظ ر	ن ظ ر	unchanged									root_001520	ن ظ ر	ن ظ ر	source_root_norm
no_qac_root_at_word	10:73:18		no_surface_or_stem_match_in_ayah	10:73:18	10:73:18	ـَٔايَٰتِنَا	بِآيَاتِنَا	ء ي ي	أ ي ي	أ ي ي	disputed									root_000074	ء ي ي	أ ي ي	root_norm_unique
no_qac_root_at_word	10:73:24		no_surface_or_stem_match_in_ayah	10:73:24	10:73:24	ٱلْمُنذَرِينَ	الْمُنْذَرِينَ	ن ذ ر	ن ذ ر	ن ذ ر	unchanged									root_001488	ن ذ ر	ن ذ ر	source_root_norm
no_qac_root_at_word	10:73:7		no_surface_or_stem_match_in_ayah	10:73:7	10:73:7	مَعَهُۥ	مَعَهُ	م ع ع	م ع ع	م ع ع	unchanged									root_001434	م ع ع	م ع ع	source_root_norm
no_qac_root_at_word	10:74:11		no_surface_or_stem_match_in_ayah	10:74:11	10:74:11	الْبَيِّنَاتِ	بِالْبَيِّنَاتِ	ب ي ن	ب ي ن	ب ي ن	unchanged									root_000170	ب ي ن	ب ي ن	source_root_norm
no_qac_root_at_word	10:74:16		no_surface_or_stem_match_in_ayah	10:74:16	10:74:16	يُؤْمِنُوا	لِيُؤْمِنُوا	ء م ن	أ م ن	أ م ن	unchanged									root_000054	ء م ن	أ م ن	root_norm_unique
no_qac_root_at_word	10:74:28		no_surface_or_stem_match_in_ayah	10:74:28	10:74:28	الْمُعْتَدِينَ	الْمُعْتَدِينَ	ع د و	ع د و	ع د و	unchanged									root_000993	ع د و	ع د و	source_root_norm
no_qac_root_at_word	10:75:11		no_surface_or_stem_match_in_ayah	10:75:11	10:75:11	مَلَإِهِ	وَمَلَئِهِ	م ل ء	م ل أ	م ل أ	unchanged									root_001441	م ل ء	م ل أ	root_norm_unique
no_qac_root_at_word	10:75:13		no_surface_or_stem_match_in_ayah	10:75:13	10:75:13	آيَاتِنَا	بِآيَاتِنَا	ء ي ي	أ ي ي	أ ي ي	disputed									root_000074	ء ي ي	أ ي ي	root_norm_unique
no_qac_root_at_word	10:77:13		no_surface_or_stem_match_in_ayah	10:77:13	10:77:13	ٱلسَّٰحِرُونَ	السَّاحِرُونَ	س ح ر	س ح ر	س ح ر	unchanged									root_000682	س ح ر	س ح ر	source_root_norm
no_qac_root_at_word	10:77:3		no_surface_or_stem_match_in_ayah	10:77:3	10:77:3	أَتَقُولُونَ	أَتَقُولُونَ	ق و ل	ق و ل	ق و ل	unchanged									root_001272	ق و ل	ق و ل	source_root_norm
no_qac_root_at_word	10:77:6		no_surface_or_stem_match_in_ayah	10:77:6	10:77:6	لَمَّا	لَمَّا	ل م م	ل م م	ل م م	unchanged									root_001378	ل م م	ل م م	source_root_norm
no_qac_root_at_word	10:78:4		no_surface_or_stem_match_in_ayah	10:78:4	10:78:4	تَلْفِتَنَا	لِتَلْفِتَنَا	ل ف ت	ل ف ت	ل ف ت	unchanged									root_001362	ل ف ت	ل ف ت	source_root_norm
no_qac_root_at_word	10:79:4		no_surface_or_stem_match_in_ayah	10:79:4	10:79:4	ٱئْتُونِى	ائْتُونِي	ء ت ي	أ ت ي	أ ت ي	unchanged									root_000009	ء ت ي	أ ت ي	root_norm_unique
no_qac_root_at_word	10:7:18		no_surface_or_stem_match_in_ayah	10:7:18	10:7:18	آيَاتِنَا	آيَاتِنَا	ء ي ي	أ ي ي	أ ي ي	disputed									root_000074	ء ي ي	أ ي ي	root_norm_unique
no_qac_root_at_word	10:7:19		no_surface_or_stem_match_in_ayah	10:7:19	10:7:19	غَافِلُونَ	غَافِلُونَ	غ ف ل	غ ف ل	غ ف ل	unchanged									root_001097	غ ف ل	غ ف ل	source_root_norm
no_qac_root_at_word	10:7:4		no_surface_or_stem_match_in_ayah	10:7:4	10:7:4	يَرْجُونَ	يَرْجُونَ	ر ج و	ر ج و	ر ج و	unchanged									root_000548	ر ج و	ر ج و	source_root_norm
no_qac_root_at_word	10:7:9		no_surface_or_stem_match_in_ayah	10:7:9	10:7:9	الْحَيَاةِ	بِالْحَيَاةِ	ح ي ي	ح ي ي	ح ي ي	disputed									root_000383	ح ي ي	ح ي ي	source_root_norm
no_qac_root_at_word	10:81:12		no_surface_or_stem_match_in_ayah	10:81:12	10:81:12	سَيُبْطِلُهُۥٓ	سَيُبْطِلُهُ	ب ط ل	ب ط ل	ب ط ل	unchanged									root_000127	ب ط ل	ب ط ل	source_root_norm
no_qac_root_at_word	10:82:6		no_surface_or_stem_match_in_ayah	10:82:6	10:82:6	كَلِمَٰتِهِۦ	بِكَلِمَاتِهِ	ك ل م	ك ل م	ك ل م	unchanged									root_001316	ك ل م	ك ل م	source_root_norm
no_qac_root_at_word	10:83:15		no_surface_or_stem_match_in_ayah	10:83:15	10:83:15	مَلَإِهِمْ	وَمَلَئِهِمْ	م ل ء	م ل أ	م ل أ	unchanged									root_001441	م ل ء	م ل أ	root_norm_unique
