root_id	root_norm	source_root_norm	branch_id	status	branch_image_ar	what_is_ar	source_phrase_ar
root_000009	ء ت ي	أ ت ي	B006	accepted	الغريب الداخل في غير قومه	الرجل الغريب في قوم ليس منهم، وما يقال له أَتِيّ أو أتاوي	رجل أتي وأتاوي وهو الغريب (jamhara)؛ الاتي أيضا والاتاوى الغريب (sihah)؛ إنما هو أتي فينا (tahdhib)؛ به شبه الغريب فقيل أتاوي (mufradat)؛ رجل أتي أي غريب في قوم ليس منهم وأتاوي كذلك (maqayis)
root_000009	ء ت ي	أ ت ي	B007	accepted	خروج النماء والنتاج	ريع الزرع والنخل وثمرهما، وكثرة الماء، وما يجيء من زبد السقاء عند الصحاح والمفردات	أتاء هذا النخل أي ثمره وكذلك الزرع (jamhara)؛ الاتاء البركة والنماء وحمل النخل (sihah)؛ جاء أتوه (sihah;mufradat)؛ إتاء النخلة ريعها وزكاؤها وكثرة ثمارها (tahdhib)؛ الإتاء نماء الزرع والنخل وأتى الماء إتاء أي كثر (maqayis)
root_000009	ء ت ي	أ ت ي	B008	accepted	الإتاوة المؤداة	الخراج أو الجزية أو الرشوة التي يؤديها القوم أو الشخص	الإتاوة الخراج أو الجزية يؤديه القوم إلى الملك (jamhara)؛ الاتاوة الخراج والجمع الاتاوي (sihah)؛ الإتاوة الخراج وجمعها الأتاوى والإتاوات (tahdhib)؛ أتوته أتوة إذا رشوته إتاوة وهي الرشوة (tahdhib)
root_000009	ء ت ي	أ ت ي	B009	accepted	رجع يدي الناقة في السير	أتو أو أتي يدي الناقة، أي رجع يديها في السير	ما أحسن أتو قوائم الناقة وأتيها في السير (jamhara)؛ ما أحسن أتو يدي هذه الناقة وأتي أيضا أي رجع يديها في السير (sihah)؛ ما أحسن أتو يديها وأتي يديها يعني رجع يديها (tahdhib)
root_000009	ء ت ي	أ ت ي	B010	accepted	الميتاء طريق ومحاذاة	الميتاء والميداء: آخر الغاية، والطريق العامر أو المسلوك، ومجتمع الطريق، ومحاذاة الدار	الميتاء والميداء آخر الغاية حيث ينتهي إليه جري الخيل (sihah)؛ الميتاء الطريق العامر ومجتمع الطريق (sihah)؛ داري بميتاء دار فلان وميداء دار فلان أي تلقاء داره ومحاذية لها (sihah)؛ طريق ميتاء مسلوك وميتاء الطريق وميداؤه محجته (tahdhib)
root_000009	ء ت ي	أ ت ي	B011	accepted	إتيان البلاء والهلاك	أتى على فلان أتو: موت أو بلاء أو مرض شديد أو كسر، وهلاك المال، والقتل أو الذهاب به، وإطلال العدو	أتى على فلان أتو أي موت أو بلاء أصابه (tahdhib)؛ الأتو المرض الشديد أو كسر يد أو رجل أو موت (tahdhib)؛ أتي على يد فلان إذا هلك له مال (tahdhib)؛ يؤتى دونه أي يذهب به ويغلب عليه (tahdhib)؛ أتي فلان إذا أطل عليه العدو (tahdhib)؛ الإتيان يقال في الخير وفي الشر (mufradat)
root_000009	ء ت ي	أ ت ي	B012	accepted	استئتاء الناقة	استئتاء الناقة: ضبعتها وإرادتها الفحل	استأتت الناقة استئتاء مهموز أي ضبعت وأرادت الفحل (sihah)
root_000009	ء ت ي	أ ت ي	B013	accepted	نَفاذ الرجل	وصف الرجل بأنه أَتِيّ، أي نافذ	رجل أتي إذا كان نافذا (maqayis)
root_000010	ء ث ث	أ ث ث	B001	accepted	الكثرة والتكاثف	النبات والشعر وما يشبههما إذا كثر وتكاثف أو التف، وامتلاء اللحم في النساء بلفظ أثائث	أث النبت إذا كثر (maqayis)؛ أث النبت إذا كثر والتف والنبت أثيث والشعر أثيث (jamhara)؛ أث النبات أي كثر والتف ونبات أثيث وشعر أثيث ونساء أثائث (sihah)؛ أث النبات فهو أثيث ويوصف به الشعر الكثير والنبات الملتف (tahdhib)؛ أث أي كثر وتكاثف ونساء أثايث (mufradat)
root_000010	ء ث ث	أ ث ث	B002	accepted	المتاع الكثير	أثاث البيت وأنواع المتاع والمال الكثير، وما يوطأ ويوثر من فراش أو بساط، وتأثث فلان إذا أصاب أثاثا أو رياشا	أثاث البيت من هذا وكل شيء موطأ أثيث (maqayis)؛ الأثاث أثاث البيت ومتاع البيت (jamhara)؛ الأثاث متاع البيت والمال أجمع وتأثث فلان إذا أصاب رياشا (sihah)؛ الأثاث المتاع والمال أجمع وأنواع المتاع من متاع البيت (tahdhib)؛ الأثاث متاع البيت الكثير والمال كله إذا كثر وتأثث فلان أصاب أثاثا (mufradat)
root_000011	ء ث ر	أ ث ر	B001	accepted	تقديم الشيء في البدء أو الاختيار	يدخل فيه البدء بالشيء أولا، وصيغ آثرا ما وآثر ذي أثير، وما يقرب من اختيار الفعل والعزم عليه.	له أصل تقديم الشيء (maqayis)؛ آثرا ما وآثر ذي أثير أي أول كل شيء (maqayis;sihah;tahdhib)؛ إن آثرت أن تأتينا فأتنا وقد أثر أن يفعل ذلك الأمر أي فرغ له وعزم عليه (tahdhib)؛ خذه آثرا ما وإثرا ما وأثر ذي أثير (mufradat)
root_000011	ء ث ر	أ ث ر	B002	accepted	نقل الخبر حتى يصير مأثورا	يدخل فيه أثر الحديث، وحديث مأثور، ورواية العلم أو كتابته، والمآثر التي تروى عن الناس.	من قولك أثرت الحديث وحديث مأثور (maqayis)؛ أثرت الحديث إذا ذكرته عن غيرك وحديث مأثور (sihah)؛ حديث مأثور أي يخبر الناس به بعضهم بعضا (tahdhib)؛ أثرت العلم رويته وآثره أثرا وأثارة وأثرة (mufradat)؛ المآثر ما يروى من مكارم الإنسان (mufradat;tahdhib)
root_000011	ء ث ر	أ ث ر	B003	accepted	علامة باقية تدل على ما كان	يدخل فيه الأثر والرسم والبقية والعلامة التي تدل على وجود شيء أو حدوثه، ومنها أثر الجرح والسجود وأثارة من علم.	الأثر بقية ما يرى من كل شيء وما لا يرى بعد أن تبقى فيه علقة (maqayis)؛ الأثر بالتحريك ما بقي من رسم الشيء (sihah)؛ أثر الشيء حصول ما يدل على وجوده (mufradat)؛ أثارة من علم بقية من علم وعلامة (tahdhib)؛ الأثر من الجرح وغيره في الجسد يبرأ ويبقى أثره (sihah;tahdhib)
root_000011	ء ث ر	أ ث ر	B004	accepted	السير على إثر سابق	يدخل فيه الاقتفاء والاتباع والخروج أو المجيء في أثر شخص، والطريق المستدل به على من تقدم.	الأثر الاستقفاء والاتباع وذهبت في إثره (maqayis)؛ خرجت في إثره أي في أثره (sihah)؛ جاء فلان على إثري وأثري وجاء في أثره وإثره (tahdhib)؛ الطريق المستدل به على من تقدم آثار وهم أولاء على أثري (mufradat)
root_000011	ء ث ر	أ ث ر	B005	accepted	تفضيل الغير أو الشيء بالاختيار	يدخل فيه الإيثار، وتفضيل شخص أو شيء، وكون فلان أثيرا أو ذا أثرة بمعنى خاصا مفضلا.	الأثير الكريم عليك الذي تؤثره بفضلك وصلتك (maqayis)؛ آثرت فلانا على نفسي من الإيثار (sihah)؛ آثرتك إيثارا أي فضلتك وآثرك الله علينا (tahdhib)؛ الإيثار للتفضل ويؤثرون على أنفسهم وتالله لقد آثرك الله علينا (mufradat)
root_000011	ء ث ر	أ ث ر	B006	accepted	استبداد المرء بالشيء لنفسه	يدخل فيه الأثرة والاستئثار، وأن يختص المرء بالشيء دون أصحابه، واستأثر الله بفلان أو بالبقاء في الاستعمالات المنقولة.	استأثر الله بفلان واستأثرت عليك ورجل أثر يستأثر على أصحابه وستَرون بعدي أثرة (maqayis)؛ استأثر فلان بالشيء أي استبد به والاسم الأثرة (sihah)؛ رجل أثر وهو الذي يستأثر على أصحابه وإنكم ستلقون بعدي أثرة واستأثر الله بالبقاء أي انفرد بالبقاء (tahdhib)؛ الاستئثار التفرد بالشيء من دون غيره وسيكون بعدي أثرة (mufradat)
root_000011	ء ث ر	أ ث ر	B007	accepted	أثر السيف في لمعانه أو ضربته	يدخل فيه فرند السيف ورونقه وجودته، والسيف المأثور، وضربة السيف أو أثرها حيث نصت المصادر على ذلك.	أثر السيف ضربته والأثر في السيف الفرند ويسمى السيف مأثورا (maqayis)؛ الأثر فرند السيف والمأثور السيف (sihah)؛ أثر السيف فرنده وأثر السيف ضربته وأثره مفتوح رونقه (tahdhib)؛ أثر السيف جوهره وأثر جودته وهو الفرند وسيف مأثور (mufradat)
root_000011	ء ث ر	أ ث ر	B008	accepted	وسم خف البعير ليتبع أثره	يدخل فيه أثر البعير والمئثرة والحديدة التي يؤثر بها الخف لتعرف العلامة في الأرض.	الآثر الذي يؤثر خف البعير والمئثرة حديدة يؤثر بها في باطن فرسن البعير (maqayis)؛ الأثرة أن يسحى باطن خف البعير بحديدة وتلك الحديدة مئثرة (sihah)؛ المئثرة حديدة يؤثر بها خف البعير ليعرف أثره في الأرض (tahdhib)؛ أثرت البعير جعلت على خفه أثرة أي علامة تؤثر في الأرض (mufradat)
root_000011	ء ث ر	أ ث ر	B009	accepted	بقية دسم قديم أو خلاصة سمن	يدخل فيه أثارة الشحم القديم في الإبل، والأثر أو الإثر بمعنى خلاصة السمن أو اللبن بعد تخليصه.	الإبل على أثارة أي على شحم قديم وإذا تخلص اللبن من الزبد وخلص فهو الأثر (maqayis)؛ الأثر بالكسر خلاصة السمن وسمنت الإبل على أثارة أي بقية شحم (sihah)؛ الأثر خلاصة السمن والإثر بكسر الهمزة خلاصة السمن وسمنت الناقة على أثارة (tahdhib)؛ سمنت الإبل على أثارة أي على أثر من شحم (mufradat)
root_000011	ء ث ر	أ ث ر	B011	accepted	حذق الشيء بالممارسة	يدخل فيه قولهم أثر فلان يقول كذا إذا أبصر الشيء وضري بمعرفته وحذقه.	أثر فلان يقول كذا وطبن وطبق ودبق ولفق وفطن وذلك إذا أبصر الشيء وضري بمعرفته وحذقه (tahdhib)
