attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:27:54:3	27:54	27:54	3	w-s027-a054-w002	27:54:2	m-w-s027-a054-w002-01	إِذْ	أ ذ ي		position_crosswalk	morpheme_aligned
q:27:54:4	27:54	27:54	4	w-s027-a054-w003	27:54:3	m-w-s027-a054-w003-01	قَالَ	ق و ل	لـ	position_crosswalk	morpheme_aligned
q:27:54:5	27:54	27:54	5	w-s027-a054-w003	27:54:3	m-w-s027-a054-w003-01			لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:54:6	27:54	27:54	6	w-s027-a054-w004	27:54:4	m-w-s027-a054-w004-02	لِقَوْمِهِ	ق و م	لـ	position_crosswalk	morpheme_aligned
q:27:54:7	27:54	27:54	7	w-s027-a054-w005	27:54:5	m-w-s027-a054-w005-02	أَتَأْتُونَ	أ ت ي		position_crosswalk	morpheme_aligned
q:27:54:8	27:54	27:54	8	w-s027-a054-w006	27:54:6	m-w-s027-a054-w006-02	الْفَاحِشَةَ	ف ح ش		surface_root_sequence_fallback	morpheme_aligned
q:27:54:10	27:54	27:54	10	w-s027-a054-w007	27:54:7	m-w-s027-a054-w007-02	وَأَنْتُمْ			position_crosswalk	morpheme_aligned
q:27:54:11	27:54	27:54	11	w-s027-a054-w008	27:54:8	m-w-s027-a054-w008-01	تُبْصِرُونَ	ب ص ر		surface_root_sequence_fallback	morpheme_aligned
q:27:55:1	27:55	27:55	1	w-s027-a055-w001	27:55:1	m-w-s027-a055-w001-02;m-w-s027-a055-w001-03	أَئِنَّكُمْ			position_crosswalk	morpheme_aligned
q:27:55:3	27:55	27:55	3	w-s027-a055-w002	27:55:2	m-w-s027-a055-w002-02	لَتَأْتُونَ	أ ت ي	مِن	position_crosswalk	morpheme_aligned
q:27:55:4	27:55	27:55	4	w-s027-a055-w003	27:55:3	m-w-s027-a055-w003-02	الرِّجَالَ	ر ج ل		surface_root_sequence_fallback	morpheme_aligned
q:27:55:5	27:55	27:55	5	w-s027-a055-w004	27:55:4	m-w-s027-a055-w004-01	شَهْوَةً	ش ه و		surface_root_sequence_fallback	morpheme_aligned
q:27:55:6	27:55	27:55	6	w-s027-a055-w005	27:55:5	m-w-s027-a055-w005-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:55:7	27:55	27:55	7	w-s027-a055-w006	27:55:6	m-w-s027-a055-w006-01	دُونِ	د و ن	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:55:8	27:55	27:55	8	w-s027-a055-w007	27:55:7	m-w-s027-a055-w007-02	النِّسَاءِ	ن س و		surface_root_sequence_fallback	morpheme_aligned
q:27:55:10	27:55	27:55	10	w-s027-a055-w009	27:55:9	m-w-s027-a055-w009-01	أَنْتُمْ			surface_root_sequence_fallback	morpheme_aligned
q:27:55:11	27:55	27:55	11	w-s027-a055-w010	27:55:10	m-w-s027-a055-w010-01	قَوْمٌ	ق و م		surface_root_sequence_fallback	morpheme_aligned
q:27:55:12	27:55	27:55	12	w-s027-a055-w011	27:55:11	m-w-s027-a055-w011-01	تَجْهَلُونَ	ج ه ل		surface_root_sequence_fallback	morpheme_aligned
q:27:56:3	27:56	27:56	3	w-s027-a056-w002	27:56:2	m-w-s027-a056-w002-01	كَانَ	ك و ن		position_crosswalk	morpheme_aligned
q:27:56:4	27:56	27:56	4	w-s027-a056-w003	27:56:3	m-w-s027-a056-w003-01	جَوَابَ	ج ب ي		position_crosswalk	morpheme_aligned
q:27:56:5	27:56	27:56	5	w-s027-a056-w004	27:56:4	m-w-s027-a056-w004-01	قَوْمِهِ	ق و م		position_crosswalk	morpheme_aligned
q:27:56:7	27:56	27:56	7	w-s027-a056-w006	27:56:6	m-w-s027-a056-w006-01	أَنْ			position_crosswalk	morpheme_aligned
q:27:56:8	27:56	27:56	8	w-s027-a056-w007	27:56:7	m-w-s027-a056-w007-01	قَالُوا	ق و ل		position_crosswalk	morpheme_aligned
q:27:56:9	27:56	27:56	9	w-s027-a056-w008	27:56:8	m-w-s027-a056-w008-01	أَخْرِجُوا	خ ر ج	مِن	position_crosswalk	morpheme_aligned
q:27:56:10	27:56	27:56	10	w-s027-a056-w009	27:56:9	m-w-s027-a056-w009-01	آلَ	أ و ل		position_crosswalk	morpheme_aligned
q:27:56:11	27:56	27:56	11	w-s027-a056-w010	27:56:10	m-w-s027-a056-w010-01	لُوطٍ	ل و ط		position_crosswalk	morpheme_aligned
q:27:56:12	27:56	27:56	12	w-s027-a056-w011	27:56:11	m-w-s027-a056-w011-01			مِن	position_crosswalk	morpheme_aligned
q:27:56:13	27:56	27:56	13	w-s027-a056-w012	27:56:12	m-w-s027-a056-w012-01	قَرْيَتِكُمْ	ق ر ي	مِن	position_crosswalk	morpheme_aligned
q:27:56:14	27:56	27:56	14	w-s027-a056-w013	27:56:13	m-w-s027-a056-w013-01;m-w-s027-a056-w013-02	إِنَّهُمْ			position_crosswalk	morpheme_aligned
q:27:56:15	27:56	27:56	15	w-s027-a056-w014	27:56:14	m-w-s027-a056-w014-01	أُنَاسٌ	أ ن س		position_crosswalk	morpheme_aligned
q:27:56:16	27:56	27:56	16	w-s027-a056-w015	27:56:15	m-w-s027-a056-w015-01	يَتَطَهَّرُونَ	ط ه ر		position_crosswalk	morpheme_aligned
q:27:57:2	27:57	27:57	2	w-s027-a057-w001	27:57:1	m-w-s027-a057-w001-02	فَأَنْجَيْنَاهُ	ن ج و		position_crosswalk	morpheme_aligned
q:27:57:4	27:57	27:57	4	w-s027-a057-w002	27:57:2	m-w-s027-a057-w002-02	وَأَهْلَهُ	أ ه ل		position_crosswalk	morpheme_aligned
q:27:57:6	27:57	27:57	6	w-s027-a057-w004	27:57:4	m-w-s027-a057-w004-01	امْرَأَتَهُ	م ر أ		position_crosswalk	morpheme_aligned
q:27:57:7	27:57	27:57	7	w-s027-a057-w005	27:57:5	m-w-s027-a057-w005-01	قَدَّرْنَاهَا	ق د ر	مِن	position_crosswalk	morpheme_aligned
q:27:57:8	27:57	27:57	8	w-s027-a057-w006	27:57:6	m-w-s027-a057-w006-01			مِن	position_crosswalk	morpheme_aligned
q:27:57:9	27:57	27:57	9	w-s027-a057-w007	27:57:7	m-w-s027-a057-w007-02	الْغَابِرِينَ	غ ب ر	مِن	position_crosswalk	morpheme_aligned
q:27:58:2	27:58	27:58	2	w-s027-a058-w001	27:58:1	m-w-s027-a058-w001-02	وَأَمْطَرْنَا	م ط ر	عَلَى	position_crosswalk	morpheme_aligned
q:27:58:3	27:58	27:58	3	w-s027-a058-w002	27:58:2	m-w-s027-a058-w002-02;m-w-s027-a058-w002-01			عَلَى	position_crosswalk	morpheme_aligned
q:27:58:4	27:58	27:58	4	w-s027-a058-w003	27:58:3	m-w-s027-a058-w003-01	مَطَرَاً	م ط ر		position_crosswalk	morpheme_aligned
q:27:58:6	27:58	27:58	6	w-s027-a058-w004	27:58:4	m-w-s027-a058-w004-02	فَسَاءَ	س و أ		position_crosswalk	morpheme_aligned
q:27:58:7	27:58	27:58	7	w-s027-a058-w005	27:58:5	m-w-s027-a058-w005-01	مَطَرُ	م ط ر		position_crosswalk	morpheme_aligned
q:27:58:8	27:58	27:58	8	w-s027-a058-w006	27:58:6	m-w-s027-a058-w006-02	الْمُنْذَرِينَ	ن ذ ر		position_crosswalk	morpheme_aligned
q:27:59:1	27:59	27:59	1	w-s027-a059-w001	27:59:1	m-w-s027-a059-w001-01	قُلِ	ق ل ل		position_crosswalk	morpheme_aligned
q:27:59:2	27:59	27:59	2	w-s027-a059-w002	27:59:2	m-w-s027-a059-w002-02	الْحَمْدُ	ح م د	لـ	position_crosswalk	morpheme_aligned
q:27:59:3	27:59	27:59	3	w-s027-a059-w002	27:59:2	m-w-s027-a059-w002-02			لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:59:4	27:59	27:59	4	w-s027-a059-w003	27:59:3	m-w-s027-a059-w003-02	لِلَّهِ	أ ل ه	لـ	position_crosswalk	morpheme_aligned
q:27:59:6	27:59	27:59	6	w-s027-a059-w004	27:59:4	m-w-s027-a059-w004-02	وَسَلَامٌ	س ل م	عَلَى	position_crosswalk	morpheme_aligned
q:27:59:7	27:59	27:59	7	w-s027-a059-w005	27:59:5	m-w-s027-a059-w005-01			عَلَى	position_crosswalk	morpheme_aligned
q:27:59:8	27:59	27:59	8	w-s027-a059-w006	27:59:6	m-w-s027-a059-w006-01	عِبَادِهِ	ع ب د	عَلَى	position_crosswalk	morpheme_aligned
q:27:59:9	27:59	27:59	9	w-s027-a059-w007	27:59:7	m-w-s027-a059-w007-01	الَّذِينَ	ل ل ذ		position_crosswalk	morpheme_aligned
q:27:59:10	27:59	27:59	10	w-s027-a059-w008	27:59:8	m-w-s027-a059-w008-01	اصْطَفَى	ص ف و		position_crosswalk	morpheme_aligned
q:27:59:11	27:59	27:59	11	w-s027-a059-w009	27:59:9	m-w-s027-a059-w009-02	آللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:59:12	27:59	27:59	12	w-s027-a059-w010	27:59:10	m-w-s027-a059-w010-01	خَيْرٌ	خ ي ر		surface_root_sequence_fallback	morpheme_aligned
q:27:59:13	27:59	27:59	13	w-s027-a059-w011	27:59:11	m-w-s027-a059-w011-01	أَمَّا			surface_root_sequence_fallback	morpheme_aligned
q:27:59:14	27:59	27:59	14	w-s027-a059-w012	27:59:12	m-w-s027-a059-w012-01	يُشْرِكُونَ	ش ر ك		surface_root_sequence_fallback	morpheme_aligned
q:27:60:1	27:60	27:60	1	w-s027-a060-w001	27:60:1		أَمَّنْ	م ن ن		position_crosswalk	word_aligned
q:27:60:2	27:60	27:60	2	w-s027-a060-w002	27:60:2	m-w-s027-a060-w002-01	خَلَقَ	خ ل ق		position_crosswalk	morpheme_aligned
q:27:60:3	27:60	27:60	3	w-s027-a060-w003	27:60:3	m-w-s027-a060-w003-02	السَّمَاوَاتِ	س م و		position_crosswalk	morpheme_aligned
q:27:60:5	27:60	27:60	5	w-s027-a060-w004	27:60:4	m-w-s027-a060-w004-03	وَالْأَرْضَ	أ ر ض		position_crosswalk	morpheme_aligned
q:27:60:7	27:60	27:60	7	w-s027-a060-w005	27:60:5	m-w-s027-a060-w005-02	وَأَنْزَلَ	ن ز ل	لـ;مِن	position_crosswalk	morpheme_aligned
q:27:60:8	27:60	27:60	8	w-s027-a060-w006	27:60:6	m-w-s027-a060-w006-02;m-w-s027-a060-w006-01			لـ	position_crosswalk	morpheme_aligned
q:27:60:9	27:60	27:60	9	w-s027-a060-w007	27:60:7	m-w-s027-a060-w007-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:60:10	27:60	27:60	10	w-s027-a060-w008	27:60:8	m-w-s027-a060-w008-02	السَّمَاءِ	س م و	مِن	surface_root_sequence_fallback	morpheme_aligned
q:27:60:11	27:60	27:60	11	w-s027-a060-w009	27:60:9	m-w-s027-a060-w009-01	مَاءً	م و ه		surface_root_sequence_fallback	morpheme_aligned
q:27:60:13	27:60	27:60	13	w-s027-a060-w010	27:60:10	m-w-s027-a060-w010-02	فَأَنْبَتْنَا	ن ب ت	بـ	position_crosswalk	morpheme_aligned
q:27:60:14	27:60	27:60	14	w-s027-a060-w011	27:60:11	m-w-s027-a060-w011-02;m-w-s027-a060-w011-01			بـ	surface_root_sequence_fallback	morpheme_aligned
q:27:60:15	27:60	27:60	15	w-s027-a060-w012	27:60:12	m-w-s027-a060-w012-01	حَدَائِقَ	ح د ق		surface_root_sequence_fallback	morpheme_aligned
q:27:60:16	27:60	27:60	16	w-s027-a060-w013	27:60:13	m-w-s027-a060-w013-01	ذَاتَ	ذ و و		surface_root_sequence_fallback	morpheme_aligned
q:27:60:17	27:60	27:60	17	w-s027-a060-w014	27:60:14	m-w-s027-a060-w014-01	بَهْجَةٍ	ب ه ج		surface_root_sequence_fallback	morpheme_aligned
q:27:60:19	27:60	27:60	19	w-s027-a060-w016	27:60:16	m-w-s027-a060-w016-01	كَانَ	ك و ن	لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:60:20	27:60	27:60	20	w-s027-a060-w017	27:60:17	m-w-s027-a060-w017-02;m-w-s027-a060-w017-01	لَكُمْ	و ل ي	لـ	surface_root_sequence_fallback	morpheme_aligned
q:27:60:21	27:60	27:60	21	w-s027-a060-w018	27:60:18	m-w-s027-a060-w018-01	أَنْ			surface_root_sequence_fallback	morpheme_aligned
q:27:60:22	27:60	27:60	22	w-s027-a060-w019	27:60:19	m-w-s027-a060-w019-01	تُنْبِتُوا	ن ب ت		surface_root_sequence_fallback	morpheme_aligned
q:27:60:23	27:60	27:60	23	w-s027-a060-w020	27:60:20	m-w-s027-a060-w020-01	شَجَرَهَا	ش ج ر		surface_root_sequence_fallback	morpheme_aligned
q:27:60:24	27:60	27:60	24	w-s027-a060-w021	27:60:21	m-w-s027-a060-w021-02	أَإِلَهٌ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:60:25	27:60	27:60	25	w-s027-a060-w022	27:60:22	m-w-s027-a060-w022-01	مَعَ	م ع ع		surface_root_sequence_fallback	morpheme_aligned
q:27:60:26	27:60	27:60	26	w-s027-a060-w023	27:60:23	m-w-s027-a060-w023-01	اللَّهِ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:60:28	27:60	27:60	28	w-s027-a060-w025	27:60:25	m-w-s027-a060-w025-01	هُمْ			surface_root_sequence_fallback	morpheme_aligned
q:27:60:29	27:60	27:60	29	w-s027-a060-w026	27:60:26	m-w-s027-a060-w026-01	قَوْمٌ	ق و م		surface_root_sequence_fallback	morpheme_aligned
q:27:60:30	27:60	27:60	30	w-s027-a060-w027	27:60:27	m-w-s027-a060-w027-01	يَعْدِلُونَ	ع د ل		surface_root_sequence_fallback	morpheme_aligned
q:27:61:1	27:61	27:61	1	w-s027-a061-w001	27:61:1		أَمَّنْ	م ن ن		position_crosswalk	word_aligned
q:27:61:2	27:61	27:61	2	w-s027-a061-w002	27:61:2	m-w-s027-a061-w002-01	جَعَلَ	ج ع ل		position_crosswalk	morpheme_aligned
q:27:61:3	27:61	27:61	3	w-s027-a061-w003	27:61:3	m-w-s027-a061-w003-02	الْأَرْضَ	أ ر ض		position_crosswalk	morpheme_aligned
q:27:61:4	27:61	27:61	4	w-s027-a061-w004	27:61:4	m-w-s027-a061-w004-01	قَرَارَاً	ق ر ر		position_crosswalk	morpheme_aligned
q:27:61:6	27:61	27:61	6	w-s027-a061-w005	27:61:5	m-w-s027-a061-w005-02	وَجَعَلَ	ج ع ل		position_crosswalk	morpheme_aligned
q:27:61:7	27:61	27:61	7	w-s027-a061-w006	27:61:6	m-w-s027-a061-w006-01	خِلَالَهَا	خ ل ل		position_crosswalk	morpheme_aligned
q:27:61:8	27:61	27:61	8	w-s027-a061-w007	27:61:7	m-w-s027-a061-w007-01	أَنْهَارَاً	ن ه ر		position_crosswalk	morpheme_aligned
q:27:61:10	27:61	27:61	10	w-s027-a061-w008	27:61:8	m-w-s027-a061-w008-02	وَجَعَلَ	ج ع ل	لـ	position_crosswalk	morpheme_aligned
q:27:61:11	27:61	27:61	11	w-s027-a061-w009	27:61:9	m-w-s027-a061-w009-01			لـ	position_crosswalk	morpheme_aligned
q:27:61:12	27:61	27:61	12	w-s027-a061-w009	27:61:9	m-w-s027-a061-w009-02	لَهَا		لـ	position_crosswalk	morpheme_aligned
q:27:61:13	27:61	27:61	13	w-s027-a061-w010	27:61:10	m-w-s027-a061-w010-01	رَوَاسِيَ	ر س و		position_crosswalk	morpheme_aligned
q:27:61:15	27:61	27:61	15	w-s027-a061-w011	27:61:11	m-w-s027-a061-w011-02	وَجَعَلَ	ج ع ل		position_crosswalk	morpheme_aligned
q:27:61:16	27:61	27:61	16	w-s027-a061-w012	27:61:12	m-w-s027-a061-w012-01	بَيْنَ	ب ي ن		position_crosswalk	morpheme_aligned
q:27:61:17	27:61	27:61	17	w-s027-a061-w013	27:61:13	m-w-s027-a061-w013-02	الْبَحْرَيْنِ	ب ح ر		position_crosswalk	morpheme_aligned
q:27:61:18	27:61	27:61	18	w-s027-a061-w014	27:61:14	m-w-s027-a061-w014-01	حَاجِزَاً	ح ج ز		position_crosswalk	morpheme_aligned
q:27:61:19	27:61	27:61	19	w-s027-a061-w015	27:61:15	m-w-s027-a061-w015-02	أَإِلَهٌ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:61:20	27:61	27:61	20	w-s027-a061-w016	27:61:16	m-w-s027-a061-w016-01	مَعَ	م ع ع		surface_root_sequence_fallback	morpheme_aligned
q:27:61:21	27:61	27:61	21	w-s027-a061-w017	27:61:17	m-w-s027-a061-w017-01	اللَّهِ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:61:23	27:61	27:61	23	w-s027-a061-w019	27:61:19	m-w-s027-a061-w019-01	أَكْثَرُهُمْ	ك ث ر		surface_root_sequence_fallback	morpheme_aligned
q:27:61:25	27:61	27:61	25	w-s027-a061-w021	27:61:21	m-w-s027-a061-w021-01	يَعْلَمُونَ	ع ل م		surface_root_sequence_fallback	morpheme_aligned
q:27:62:1	27:62	27:62	1	w-s027-a062-w001	27:62:1		أَمَّنْ	م ن ن		position_crosswalk	word_aligned
q:27:62:2	27:62	27:62	2	w-s027-a062-w002	27:62:2	m-w-s027-a062-w002-01	يُجِيبُ	ج ي ب		position_crosswalk	morpheme_aligned
q:27:62:3	27:62	27:62	3	w-s027-a062-w003	27:62:3	m-w-s027-a062-w003-02	الْمُضْطَرَّ	ض ر ر		position_crosswalk	morpheme_aligned
q:27:62:4	27:62	27:62	4	w-s027-a062-w004	27:62:4	m-w-s027-a062-w004-01	إِذَا	أ ذ ي		position_crosswalk	morpheme_aligned
q:27:62:5	27:62	27:62	5	w-s027-a062-w005	27:62:5	m-w-s027-a062-w005-01;m-w-s027-a062-w005-02	دَعَاهُ	د ع و		position_crosswalk	morpheme_aligned
q:27:62:7	27:62	27:62	7	w-s027-a062-w006	27:62:6	m-w-s027-a062-w006-02	وَيَكْشِفُ	ك ش ف		position_crosswalk	morpheme_aligned
q:27:62:8	27:62	27:62	8	w-s027-a062-w007	27:62:7	m-w-s027-a062-w007-02	السُّوءَ	س و أ		position_crosswalk	morpheme_aligned
q:27:62:10	27:62	27:62	10	w-s027-a062-w008	27:62:8	m-w-s027-a062-w008-02;m-w-s027-a062-w008-03	وَيَجْعَلُكُمْ	ج ع ل		position_crosswalk	morpheme_aligned
q:27:62:11	27:62	27:62	11	w-s027-a062-w009	27:62:9	m-w-s027-a062-w009-01	خُلَفَاءَ	خ ل ف		position_crosswalk	morpheme_aligned
q:27:62:12	27:62	27:62	12	w-s027-a062-w010	27:62:10	m-w-s027-a062-w010-02	الْأَرْضِ	أ ر ض		position_crosswalk	morpheme_aligned
q:27:62:13	27:62	27:62	13	w-s027-a062-w011	27:62:11	m-w-s027-a062-w011-02	أَإِلَهٌ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:62:14	27:62	27:62	14	w-s027-a062-w012	27:62:12	m-w-s027-a062-w012-01	مَعَ	م ع ع		surface_root_sequence_fallback	morpheme_aligned
q:27:62:15	27:62	27:62	15	w-s027-a062-w013	27:62:13	m-w-s027-a062-w013-01	اللَّهِ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:62:16	27:62	27:62	16	w-s027-a062-w014	27:62:14	m-w-s027-a062-w014-01	قَلِيلَاً	ق ل ل		surface_root_sequence_fallback	morpheme_aligned
q:27:62:17	27:62	27:62	17	w-s027-a062-w015	27:62:15	m-w-s027-a062-w015-01	مَا			surface_root_sequence_fallback	morpheme_aligned
q:27:62:18	27:62	27:62	18	w-s027-a062-w016	27:62:16	m-w-s027-a062-w016-01	تَذَكَّرُونَ	ذ ك ر		surface_root_sequence_fallback	morpheme_aligned
q:27:63:1	27:63	27:63	1	w-s027-a063-w001	27:63:1		أَمَّنْ	م ن ن		position_crosswalk	word_aligned
q:27:63:2	27:63	27:63	2	w-s027-a063-w002	27:63:2	m-w-s027-a063-w002-01;m-w-s027-a063-w002-02	يَهْدِيكُمْ	ه د ي	فِي	position_crosswalk	morpheme_aligned
q:27:63:3	27:63	27:63	3	w-s027-a063-w003	27:63:3	m-w-s027-a063-w003-01			فِي	position_crosswalk	morpheme_aligned
q:27:63:4	27:63	27:63	4	w-s027-a063-w004	27:63:4	m-w-s027-a063-w004-01	ظُلُمَاتِ	ظ ل م	فِي	position_crosswalk	morpheme_aligned
q:27:63:5	27:63	27:63	5	w-s027-a063-w005	27:63:5	m-w-s027-a063-w005-02	الْبَرِّ	ب ر ر		position_crosswalk	morpheme_aligned
q:27:63:7	27:63	27:63	7	w-s027-a063-w006	27:63:6	m-w-s027-a063-w006-03	وَالْبَحْرِ	ب ح ر		position_crosswalk	morpheme_aligned
q:27:63:9	27:63	27:63	9	w-s027-a063-w007	27:63:7	m-w-s027-a063-w007-02	وَمَنْ	م ن ن		position_crosswalk	morpheme_aligned
q:27:63:10	27:63	27:63	10	w-s027-a063-w008	27:63:8	m-w-s027-a063-w008-01	يُرْسِلُ	ر س ل		position_crosswalk	morpheme_aligned
q:27:63:11	27:63	27:63	11	w-s027-a063-w009	27:63:9	m-w-s027-a063-w009-02	الرِّيَاحَ	ر و ح		position_crosswalk	morpheme_aligned
q:27:63:12	27:63	27:63	12	w-s027-a063-w010	27:63:10	m-w-s027-a063-w010-01	بُشْرَاً	ب ش ر		position_crosswalk	morpheme_aligned
q:27:63:13	27:63	27:63	13	w-s027-a063-w011	27:63:11	m-w-s027-a063-w011-01	بَيْنَ	ب ي ن		position_crosswalk	morpheme_aligned
q:27:63:14	27:63	27:63	14	w-s027-a063-w012	27:63:12	m-w-s027-a063-w012-01	يَدَيْ	ي د ي		position_crosswalk	morpheme_aligned
q:27:63:15	27:63	27:63	15	w-s027-a063-w013	27:63:13	m-w-s027-a063-w013-01	رَحْمَتِهِ	ر ح م		position_crosswalk	morpheme_aligned
q:27:63:16	27:63	27:63	16	w-s027-a063-w014	27:63:14	m-w-s027-a063-w014-02	أَإِلَهٌ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:63:17	27:63	27:63	17	w-s027-a063-w015	27:63:15	m-w-s027-a063-w015-01	مَعَ	م ع ع		surface_root_sequence_fallback	morpheme_aligned
q:27:63:18	27:63	27:63	18	w-s027-a063-w016	27:63:16	m-w-s027-a063-w016-01	اللَّهِ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:63:19	27:63	27:63	19	w-s027-a063-w017	27:63:17	m-w-s027-a063-w017-01	تَعَالَى	ع ل و	عَن	surface_root_sequence_fallback	morpheme_aligned
q:27:63:20	27:63	27:63	20	w-s027-a063-w018	27:63:18	m-w-s027-a063-w018-01	اللَّهُ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:63:21	27:63	27:63	21	w-s027-a063-w019	27:63:19	m-w-s027-a063-w019-01			عَن	surface_root_sequence_fallback	morpheme_aligned
q:27:64:1	27:64	27:64	1	w-s027-a064-w001	27:64:1		أَمَّنْ	م ن ن		position_crosswalk	word_aligned
q:27:64:2	27:64	27:64	2	w-s027-a064-w002	27:64:2	m-w-s027-a064-w002-01	يَبْدَأُ	ب د أ		position_crosswalk	morpheme_aligned
q:27:64:3	27:64	27:64	3	w-s027-a064-w003	27:64:3	m-w-s027-a064-w003-02	الْخَلْقَ	خ ل ق		position_crosswalk	morpheme_aligned
q:27:64:5	27:64	27:64	5	w-s027-a064-w005	27:64:5	m-w-s027-a064-w005-01;m-w-s027-a064-w005-02	يُعِيدُهُ	ع و د		position_crosswalk	morpheme_aligned
q:27:64:7	27:64	27:64	7	w-s027-a064-w006	27:64:6	m-w-s027-a064-w006-02	وَمَنْ	م ن ن		position_crosswalk	morpheme_aligned
q:27:64:8	27:64	27:64	8	w-s027-a064-w007	27:64:7	m-w-s027-a064-w007-01;m-w-s027-a064-w007-02	يَرْزُقُكُمْ	ر ز ق	مِن	position_crosswalk	morpheme_aligned
q:27:64:9	27:64	27:64	9	w-s027-a064-w008	27:64:8	m-w-s027-a064-w008-01			مِن	position_crosswalk	morpheme_aligned
q:27:64:10	27:64	27:64	10	w-s027-a064-w009	27:64:9	m-w-s027-a064-w009-02	السَّمَاءِ	س م و	مِن	position_crosswalk	morpheme_aligned
q:27:64:12	27:64	27:64	12	w-s027-a064-w010	27:64:10	m-w-s027-a064-w010-03	وَالْأَرْضِ	أ ر ض		position_crosswalk	morpheme_aligned
q:27:64:13	27:64	27:64	13	w-s027-a064-w011	27:64:11	m-w-s027-a064-w011-02	أَإِلَهٌ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:64:14	27:64	27:64	14	w-s027-a064-w012	27:64:12	m-w-s027-a064-w012-01	مَعَ	م ع ع		surface_root_sequence_fallback	morpheme_aligned
q:27:64:15	27:64	27:64	15	w-s027-a064-w013	27:64:13	m-w-s027-a064-w013-01	اللَّهِ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:27:64:16	27:64	27:64	16	w-s027-a064-w014	27:64:14	m-w-s027-a064-w014-01	قُلْ	ق ل ل		surface_root_sequence_fallback	morpheme_aligned
q:27:64:17	27:64	27:64	17	w-s027-a064-w015	27:64:15	m-w-s027-a064-w015-01	هَاتُوا	ه ا ت		surface_root_sequence_fallback	morpheme_aligned
q:27:64:18	27:64	27:64	18	w-s027-a064-w016	27:64:16	m-w-s027-a064-w016-01	بُرْهَانَكُمْ	ب ر ه ن		surface_root_sequence_fallback	morpheme_aligned
q:27:64:20	27:64	27:64	20	w-s027-a064-w018	27:64:18	m-w-s027-a064-w018-01	كُنْتُمْ	ك و ن		surface_root_sequence_fallback	morpheme_aligned
q:27:64:21	27:64	27:64	21	w-s027-a064-w019	27:64:19	m-w-s027-a064-w019-01	صَادِقِينَ	ص د ق		surface_root_sequence_fallback	morpheme_aligned
q:27:65:1	27:65	27:65	1	w-s027-a065-w001	27:65:1	m-w-s027-a065-w001-01	قُلْ	ق ل ل		position_crosswalk	morpheme_aligned
q:27:65:2	27:65	27:65	2	w-s027-a065-w002	27:65:2	m-w-s027-a065-w002-01	لَا			position_crosswalk	morpheme_aligned
q:27:65:3	27:65	27:65	3	w-s027-a065-w003	27:65:3	m-w-s027-a065-w003-01	يَعْلَمُ	ع ل م		position_crosswalk	morpheme_aligned
q:27:65:4	27:65	27:65	4	w-s027-a065-w004	27:65:4	m-w-s027-a065-w004-01	مَنْ	م ن ن	فِي	position_crosswalk	morpheme_aligned
q:27:65:5	27:65	27:65	5	w-s027-a065-w005	27:65:5	m-w-s027-a065-w005-01			فِي	position_crosswalk	morpheme_aligned
q:27:65:6	27:65	27:65	6	w-s027-a065-w006	27:65:6	m-w-s027-a065-w006-02	السَّمَاوَاتِ	س م و	فِي	position_crosswalk	morpheme_aligned
q:27:65:8	27:65	27:65	8	w-s027-a065-w007	27:65:7	m-w-s027-a065-w007-03	وَالْأَرْضِ	أ ر ض		position_crosswalk	morpheme_aligned
q:27:65:9	27:65	27:65	9	w-s027-a065-w008	27:65:8	m-w-s027-a065-w008-02	الْغَيْبَ	غ ي ب		position_crosswalk	morpheme_aligned
q:27:65:11	27:65	27:65	11	w-s027-a065-w010	27:65:10	m-w-s027-a065-w010-01	اللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:27:65:14	27:65	27:65	14	w-s027-a065-w012	27:65:12	m-w-s027-a065-w012-01	يَشْعُرُونَ	ش ع ر		position_crosswalk	morpheme_aligned
q:27:65:15	27:65	27:65	15	w-s027-a065-w013	27:65:13	m-w-s027-a065-w013-01	أَيَّانَ	أ ي ن		position_crosswalk	morpheme_aligned
