review_id	candidate_count	path_count_total	ayahs	rare_facet_signature	representative_roots	representative_branches	rare_theme_set	keyword_sample
RF0026	3	862	1,2,4,5,6,7	kw:address | kw:authority | kw:blessing | kw:coating | kw:craft | kw:creed | kw:deviation | kw:devotion	ر ح م → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → ض ل ل	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; kinship_society/family; kinship_society/identity_personhood; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	address, authority, blessing, coating, craft, creed, deviation, devotion, direction, dominion, error, ethics, evaluation, family, governance, gratitude, guidance, hierarchy, infrastructure, invocation, journey, kinship, language, law
RF0027	3	512	1,2,3,4,5,6,7	kw:adoration | kw:authority | kw:banner | kw:blessing | kw:charity | kw:coating | kw:compassion | kw:craft	ء ل ه → ح م د → ع ل م → ر ح م → د ي ن → ع ب د → ص ر ط	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	animal_life/husbandry; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; craft_material_built/ornament_beauty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking; space_form_boundary/space	adoration, authority, banner, blessing, charity, coating, compassion, craft, creed, deity, deviation, devotion, direction, divinity, emotion, error, ethics, evaluation, gratitude, guidance, heraldry, infrastructure, journey, kindness
RF0028	3	384	2,3,4,5,6,7	kw:adoration | kw:authority | kw:bird | kw:blessing | kw:charity | kw:coating | kw:compassion | kw:craft	ح م د → ء ل ه → ع ل م → ر ح م → د ي ن → ع ب د → ص ر ط	ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ع ل م:B006:طائر جارح يسمى العلام | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	animal_life/husbandry; animal_life/wildlife; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/speed; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, authority, bird, blessing, charity, coating, compassion, craft, creed, deity, deviation, devotion, direction, divinity, emotion, error, ethics, evaluation, falcon, gratitude, guidance, hawk, hunting, infrastructure
RF0029	3	380	1,2,4,5,6,7	kw:adoration | kw:ascent | kw:bird | kw:blessing | kw:coating | kw:condition | kw:craft | kw:custom	س م و → ح م د → ء ل ه → ع ل م → د ي ن → ع ب د → ص ر ط	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ع ل م:B006:طائر جارح يسمى العلام | د ي ن:B005:العادة والشأن | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	animal_life/husbandry; animal_life/wildlife; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; kinship_society/culture_tradition; law_governance/politics_order; movement_travel/navigation_route; movement_travel/speed; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, ascent, bird, blessing, coating, condition, craft, custom, deity, deviation, devotion, direction, elevation, eminence, error, ethics, evaluation, falcon, gratitude, guidance, habit, hawk, height, hierarchy
RF0030	3	176	1,2,3,4,5,6,7	kw:address | kw:age | kw:agriculture | kw:antiquity | kw:appellation | kw:blade | kw:botany | kw:classification	س م و → ء ل ه → ر ب ب → ر ح م → ع و ن → ص ر ط → ض ل ل	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ر ح م:B002:الرَّحِم والقرابة | ع و ن:B004:النخلة العَوانة القديمة | ص ر ط:B003:السيف القاطع الماضي في الضربة | ض ل ل:B001:الضلال عن الهدى والقصد	agriculture_food/harvest_cultivation; body_health_life/life_stage_aging; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; economy_property/economy; kinship_society/culture_tradition; kinship_society/family; kinship_society/identity_personhood; kinship_society/kinship; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/prayer_supplication; ritual_belief/religion_worship	address, age, agriculture, antiquity, appellation, blade, botany, classification, condition, cultivation, custom, cutting, demand, designation, deviation, dominion, ecology, error, ethics, family, force, governance, habit, hierarchy
RF0031	1	1032	1,2,4,5,6,7	kw:agriculture | kw:anger | kw:authority | kw:body | kw:care | kw:completion | kw:conflict | kw:consumption	ر ح م → ر ب ب → د ي ن → ع ب د → ص ر ط → غ ي ر → غ ض ب	ر ح م:B004:وجع الرَّحِم بعد الولادة | ر ب ب:B002:إصلاح وتربية وإتمام | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	body_health_life/life_stage_aging; body_health_life/reproduction_birth; cognition_perception/knowledge_learning; craft_material_built/textile_clothing; emotion_ethics/desire_appetite; emotion_ethics/honor_shame; kinship_society/family; kinship_society/gender; kinship_society/marriage_genealogy; language_communication/concealment_disclosure; law_governance/obligation_contract; law_governance/punishment_sanction; ritual_belief/religion_worship; ritual_belief/ritual	agriculture, anger, authority, body, care, completion, conflict, consumption, creed, development, devotion, disappearance, education, emotion, ethics, food, fury, hardness, honor, ingestion, jealousy, kinship, law, material
RF0032	1	1020	1,2,3,4,5	kw:agriculture | kw:approval | kw:astronomy | kw:authority | kw:banner | kw:bondage | kw:captivity | kw:care	س م و → ح م د → ر ب ب → ع ل م → ر ح م → د ي ن → ع ب د	س م و:B002:الشخص المرتفع الظاهر | ح م د:B002:وجود الشيء محمودا | ر ب ب:B002:إصلاح وتربية وإتمام | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B001:الرق والملك	body_health_life/life_stage_aging; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; craft_material_built/ornament_beauty; economy_property/labor_work; emotion_ethics/desire_appetite; kinship_society/family; kinship_society/hospitality_welfare; land_water_sky/sky_astronomy; language_communication/concealment_disclosure; law_governance/obligation_contract; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking	agriculture, approval, astronomy, authority, banner, bondage, captivity, care, charity, chattel, compassion, completion, creed, development, devotion, divinity, education, emotion, ethics, evaluation, figure, heraldry, hierarchy, kindness
RF0033	1	608	1,2,4,5,6,7	kw:agriculture | kw:approval | kw:authority | kw:care | kw:coating | kw:completion | kw:craft | kw:creed	ر ح م → ح م د → ر ب ب → د ي ن → ع ب د → ص ر ط → ض ل ل	ر ح م:B004:وجع الرَّحِم بعد الولادة | ح م د:B002:وجود الشيء محمودا | ر ب ب:B002:إصلاح وتربية وإتمام | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; body_health_life/life_stage_aging; body_health_life/reproduction_birth; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; emotion_ethics/desire_appetite; kinship_society/family; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	agriculture, approval, authority, care, coating, completion, craft, creed, development, deviation, devotion, direction, education, error, ethics, evaluation, guidance, infrastructure, journey, law, leveling, maintenance, medicine, misguidance
RF0034	6	484	1,2,4,5,6,7	kw:adoration | kw:agriculture | kw:anatomy | kw:authority | kw:blessing | kw:calendar | kw:canopy | kw:ceiling	س م و → ء ل ه → ح م د → ي و م → د ي ن → ع ب د → ص ر ط	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ي و م:B001:وقت النهار المحدود | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	animal_life/husbandry; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; land_water_sky/light_darkness; land_water_sky/sky_astronomy; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, agriculture, anatomy, authority, blessing, calendar, canopy, ceiling, coating, cosmology, cover, craft, creed, day, daytime, deity, deviation, devotion, direction, error, ethics, evaluation, gratitude, guidance
RF0035	5	140	1,2,3,4,6,7	kw:adoration | kw:authority | kw:blessing | kw:creed | kw:deity | kw:deviation | kw:devotion | kw:direction	ر ح م → ح م د → ء ل ه → د ي ن → ه د ي → ص ر ط → ض ل ل	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; kinship_society/family; kinship_society/identity_personhood; land_water_sky/sky_astronomy; language_communication/grammar_expression; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, authority, blessing, creed, deity, deviation, devotion, direction, duration, error, ethics, evaluation, family, grammar, gratitude, guidance, history, interval, journey, kinship, knowledge, law, lineage, linguistics
RF0036	4	9496	1,2,3,4,5,6,7	kw:ascent | kw:authority | kw:blessing | kw:bounty | kw:charity | kw:compassion | kw:creed | kw:demography	س م و → ح م د → ر ب ب → ر ح م → د ي ن → ع ب د → ن ع م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ن ع م:B001:حسن الحال والنعمة	cognition_perception/knowledge_learning; condition_force_change/support_dependence; emotion_ethics/honor_shame; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; kinship_society/kinship; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; time_measure_quantity/quantity_number	ascent, authority, blessing, bounty, charity, compassion, creed, demography, devotion, direction, divinity, dominion, economy, elevation, eminence, emotion, ethics, evaluation, foundation, gathering, governance, grace, gratitude, guidance
