surah	ayah	word_index	morpheme_index	qac_ref	surface_ar	lemma_ar	root_ar	root_norm	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	number	gender
48	27	27	1	48:27:27:1	فَتْحًا	فَتْح	ف ت ح	ف ت ح	N	STEM	STEM|POS:N|LEM:fatoH|ROOT:ftH|M|INDEF|ACC							
48	27	28	1	48:27:28:1	قَرِيبًا	قَرِيب	ق ر ب	ق ر ب	ADJ	STEM	STEM|POS:ADJ|LEM:qariyb|ROOT:qrb|MS|INDEF|ACC							
48	28	1	1	48:28:1:1	هُوَ				PRON	STEM	STEM|POS:PRON|3MS							
48	28	2	1	48:28:2:1	ٱلَّذِىٓ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS							
48	28	3	1	48:28:3:1	أَرْسَلَ	أَرْسَلَ	ر س ل	ر س ل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>arosala|ROOT:rsl|3MS	PERF			IV			
48	28	4	1	48:28:4:1	رَسُولَ	رَسُول	ر س ل	ر س ل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|ACC							
48	28	4	2	48:28:4:2	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	28	5	1	48:28:5:1	بِ				P	PREFIX	PREFIX|bi+							
48	28	5	2	48:28:5:2	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	28	5	3	48:28:5:3	هُدَىٰ	هُدًى	ه د ي	ه د ي	N	STEM	STEM|POS:N|LEM:hudFY|ROOT:hdy|M|GEN							
48	28	6	1	48:28:6:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	28	6	2	48:28:6:2	دِينِ	دِين	د ي ن	د ي ن	N	STEM	STEM|POS:N|LEM:diyn|ROOT:dyn|GEN							
48	28	7	1	48:28:7:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	28	7	2	48:28:7:2	حَقِّ	حَقّ	ح ق ق	ح ق ق	N	STEM	STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|GEN							
48	28	8	1	48:28:8:1	لِ				PRP	PREFIX	PREFIX|l:PRP+							
48	28	8	2	48:28:8:2	يُظْهِرَ	أَظْهَرَ	ظ ه ر	ظ ه ر	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>aZohara|ROOT:Zhr|3MS|MOOD:SUBJ	IMPF	SUBJ		IV			
48	28	8	3	48:28:8:3	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	28	9	1	48:28:9:1	عَلَى	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	28	10	1	48:28:10:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	28	10	2	48:28:10:2	دِّينِ	دِين	د ي ن	د ي ن	N	STEM	STEM|POS:N|LEM:diyn|ROOT:dyn|M|GEN							
48	28	11	1	48:28:11:1	كُلِّ	كُلّ	ك ل ل	ك ل ل	N	STEM	STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN							
48	28	11	2	48:28:11:2	هِۦ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	28	12	1	48:28:12:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	28	12	2	48:28:12:2	كَفَىٰ	كَفَىٰ	ك ف ي	ك ف ي	V	STEM	STEM|POS:V|PERF|LEM:kafaY`|ROOT:kfy|3MS	PERF						
48	28	13	1	48:28:13:1	بِ				P	PREFIX	PREFIX|bi+							
48	28	13	2	48:28:13:2	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	28	14	1	48:28:14:1	شَهِيدًا	شَهِيد	ش ه د	ش ه د	ADJ	STEM	STEM|POS:ADJ|LEM:$ahiyd|ROOT:$hd|MS|INDEF|ACC							
48	29	1	1	48:29:1:1	مُّحَمَّدٌ	مُحَمَّد			PN	STEM	STEM|POS:PN|LEM:muHam~ad|NOM							
48	29	2	1	48:29:2:1	رَّسُولُ	رَسُول	ر س ل	ر س ل	N	STEM	STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|NOM							
48	29	3	1	48:29:3:1	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	29	4	1	48:29:4:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	29	4	2	48:29:4:2	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP							
48	29	5	1	48:29:5:1	مَعَ	مَع			LOC	STEM	STEM|POS:LOC|LEM:maE|ACC							
48	29	5	2	48:29:5:2	هُۥٓ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	29	6	1	48:29:6:1	أَشِدَّآءُ	شَدِيد	ش د د	ش د د	N	STEM	STEM|POS:N|LEM:$adiyd|ROOT:$dd|MP|NOM							
48	29	7	1	48:29:7:1	عَلَى	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	29	8	1	48:29:8:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	29	8	2	48:29:8:2	كُفَّارِ	كَافِر	ك ف ر	ك ف ر	N	STEM	STEM|POS:N|LEM:kaAfir|ROOT:kfr|MP|GEN							
48	29	9	1	48:29:9:1	رُحَمَآءُ	رَّحِيم	ر ح م	ر ح م	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MP|NOM							
48	29	10	1	48:29:10:1	بَيْنَ	بَيْن	ب ي ن	ب ي ن	LOC	STEM	STEM|POS:LOC|LEM:bayon|ROOT:byn|ACC							
48	29	10	2	48:29:10:2	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	11	1	48:29:11:1	تَرَىٰ	رَءَا	ر ء ي	ر ء ي	V	STEM	STEM|POS:V|IMPF|LEM:ra'aA|ROOT:rAy|2MS	IMPF						
48	29	11	2	48:29:11:2	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	12	1	48:29:12:1	رُكَّعًا	رَاكِع	ر ك ع	ر ك ع	N	STEM	STEM|POS:N|ACT|PCPL|LEM:raAkiE|ROOT:rkE|MP|INDEF|ACC			ACT				
48	29	13	1	48:29:13:1	سُجَّدًا	سَاجِد	س ج د	س ج د	ADJ	STEM	STEM|POS:ADJ|ACT|PCPL|LEM:saAjid|ROOT:sjd|MP|INDEF|ACC			ACT				
48	29	14	1	48:29:14:1	يَبْتَغُ	ٱبْتَغَىٰ	ب غ ي	ب غ ي	V	STEM	STEM|POS:V|IMPF|(VIII)|LEM:{botagaY`|ROOT:bgy|3MP	IMPF			VIII			
48	29	14	2	48:29:14:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	15	1	48:29:15:1	فَضْلًا	فَضْل	ف ض ل	ف ض ل	N	STEM	STEM|POS:N|LEM:faDol|ROOT:fDl|M|INDEF|ACC							
48	29	16	1	48:29:16:1	مِّنَ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	29	17	1	48:29:17:1	ٱللَّهِ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN							
48	29	18	1	48:29:18:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	29	18	2	48:29:18:2	رِضْوَٰنًا	رِضْوَٰن	ر ض و	ر ض و	N	STEM	STEM|POS:N|LEM:riDowa`n|ROOT:rDw|M|INDEF|ACC							
48	29	19	1	48:29:19:1	سِيمَا	سِيمَٰ	س و م	س و م	N	STEM	STEM|POS:N|LEM:siyma`|ROOT:swm|M|NOM							
48	29	19	2	48:29:19:2	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	20	1	48:29:20:1	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
48	29	21	1	48:29:21:1	وُجُوهِ	وَجْه	و ج ه	و ج ه	N	STEM	STEM|POS:N|LEM:wajoh|ROOT:wjh|MP|GEN							
48	29	21	2	48:29:21:2	هِم				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	22	1	48:29:22:1	مِّنْ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	29	23	1	48:29:23:1	أَثَرِ	أَثَر	ء ث ر	ء ث ر	N	STEM	STEM|POS:N|LEM:>avar|ROOT:Avr|M|GEN							
48	29	24	1	48:29:24:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	29	24	2	48:29:24:2	سُّجُودِ	سُّجُود	س ج د	س ج د	N	STEM	STEM|POS:N|LEM:s~ujuwd|ROOT:sjd|MP|GEN							
48	29	25	1	48:29:25:1	ذَٰلِكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|MS							
48	29	26	1	48:29:26:1	مَثَلُ	مَثَل	م ث ل	م ث ل	N	STEM	STEM|POS:N|LEM:maval|ROOT:mvl|M|NOM							
48	29	26	2	48:29:26:2	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	27	1	48:29:27:1	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
48	29	28	1	48:29:28:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	29	28	2	48:29:28:2	تَّوْرَىٰةِ	تَّوْرَىٰة			PN	STEM	STEM|POS:PN|LEM:t~aworaY`p|GEN							
48	29	29	1	48:29:29:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	29	29	2	48:29:29:2	مَثَلُ	مَثَل	م ث ل	م ث ل	N	STEM	STEM|POS:N|LEM:maval|ROOT:mvl|M|NOM							
48	29	29	3	48:29:29:3	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	30	1	48:29:30:1	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
48	29	31	1	48:29:31:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	29	31	2	48:29:31:2	إِنجِيلِ	إِنجِيل			PN	STEM	STEM|POS:PN|LEM:<injiyl|GEN							
48	29	32	1	48:29:32:1	كَ				P	PREFIX	PREFIX|ka+							
48	29	32	2	48:29:32:2	زَرْعٍ	زَرْع	ز ر ع	ز ر ع	N	STEM	STEM|POS:N|LEM:zaroE|ROOT:zrE|M|INDEF|GEN							
48	29	33	1	48:29:33:1	أَخْرَجَ	أَخْرَجَ	خ ر ج	خ ر ج	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>axoraja|ROOT:xrj|3MS	PERF			IV			
48	29	34	1	48:29:34:1	شَطْـَٔ	شَطْـٔ	ش ط ء	ش ط ء	N	STEM	STEM|POS:N|LEM:$aTo_#|ROOT:$TA|M|ACC							
48	29	34	2	48:29:34:2	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	29	35	1	48:29:35:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	29	35	2	48:29:35:2	ـَٔازَرَ	آزَرَ	ء ز ر	ء ز ر	V	STEM	STEM|POS:V|PERF|(IV)|LEM:A^zara|ROOT:Azr|3MS	PERF			IV			
48	29	35	3	48:29:35:3	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	29	36	1	48:29:36:1	فَ				REM	PREFIX	PREFIX|f:REM+							
48	29	36	2	48:29:36:2	ٱسْتَغْلَظَ	ٱسْتَغْلَظَ	غ ل ظ	غ ل ظ	V	STEM	STEM|POS:V|PERF|(X)|LEM:{sotagolaZa|ROOT:glZ|3MS	PERF			X			
48	29	37	1	48:29:37:1	فَ				CONJ	PREFIX	PREFIX|f:CONJ+							
48	29	37	2	48:29:37:2	ٱسْتَوَىٰ	ٱسْتَوَىٰٓ	س و ي	س و ي	V	STEM	STEM|POS:V|PERF|(VIII)|LEM:{sotawaY`^|ROOT:swy|3MS	PERF			VIII			
48	29	38	1	48:29:38:1	عَلَىٰ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`							
48	29	39	1	48:29:39:1	سُوقِ	سُّوق	س و ق	س و ق	N	STEM	STEM|POS:N|LEM:s~uwq|ROOT:swq|M|GEN							
48	29	39	2	48:29:39:2	هِۦ				PRON	SUFFIX	SUFFIX|PRON:3MS							
48	29	40	1	48:29:40:1	يُعْجِبُ	أَعْجَبَ	ع ج ب	ع ج ب	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>aEojaba|ROOT:Ejb|3MS	IMPF			IV			
48	29	41	1	48:29:41:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	29	41	2	48:29:41:2	زُّرَّاعَ	زُّرَّاع	ز ر ع	ز ر ع	N	STEM	STEM|POS:N|LEM:z~ur~aAE|ROOT:zrE|MP|ACC							
48	29	42	1	48:29:42:1	لِ				PRP	PREFIX	PREFIX|l:PRP+							
48	29	42	2	48:29:42:2	يَغِيظَ	يَغِيظُ	غ ي ظ	غ ي ظ	V	STEM	STEM|POS:V|IMPF|LEM:yagiyZu|ROOT:gyZ|3MS|MOOD:SUBJ	IMPF	SUBJ					
48	29	43	1	48:29:43:1	بِ				P	PREFIX	PREFIX|bi+							
48	29	43	2	48:29:43:2	هِمُ				PRON	STEM	STEM|POS:PRON|3MP							
48	29	44	1	48:29:44:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
48	29	44	2	48:29:44:2	كُفَّارَ	كَافِر	ك ف ر	ك ف ر	N	STEM	STEM|POS:N|LEM:kaAfir|ROOT:kfr|MP|ACC							
48	29	45	1	48:29:45:1	وَعَدَ	وَعَدَ	و ع د	و ع د	V	STEM	STEM|POS:V|PERF|LEM:waEada|ROOT:wEd|3MS	PERF						
48	29	46	1	48:29:46:1	ٱللَّهُ	ٱللَّه	ء ل ه	ء ل ه	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM							
48	29	47	1	48:29:47:1	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP							
48	29	48	1	48:29:48:1	ءَامَنُ	ءَامَنَ	ء م ن	ء م ن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|3MP	PERF			IV			
48	29	48	2	48:29:48:2	وا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	49	1	48:29:49:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	29	49	2	48:29:49:2	عَمِلُ	عَمِلَ	ع م ل	ع م ل	V	STEM	STEM|POS:V|PERF|LEM:Eamila|ROOT:Eml|3MP	PERF						
48	29	49	3	48:29:49:3	وا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	50	1	48:29:50:1	ٱل				DET	PREFIX	PREFIX|Al+							
48	29	50	2	48:29:50:2	صَّٰلِحَٰتِ	صَّٰلِحَٰت	ص ل ح	ص ل ح	N	STEM	STEM|POS:N|ACT|PCPL|LEM:S~a`liHa`t|ROOT:SlH|FP|GEN			ACT				
48	29	51	1	48:29:51:1	مِنْ	مِن			P	STEM	STEM|POS:P|LEM:min							
48	29	51	2	48:29:51:2	هُم				PRON	SUFFIX	SUFFIX|PRON:3MP							
48	29	52	1	48:29:52:1	مَّغْفِرَةً	مَّغْفِرَة	غ ف ر	غ ف ر	N	STEM	STEM|POS:N|LEM:m~agofirap|ROOT:gfr|F|INDEF|ACC							
48	29	53	1	48:29:53:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
48	29	53	2	48:29:53:2	أَجْرًا	أَجْر	ء ج ر	ء ج ر	N	STEM	STEM|POS:N|LEM:>ajor|ROOT:Ajr|M|INDEF|ACC							
48	29	54	1	48:29:54:1	عَظِيمًۢا	عَظِيم	ع ظ م	ع ظ م	ADJ	STEM	STEM|POS:ADJ|LEM:EaZiym|ROOT:EZm|MS|INDEF|ACC							
